Solar Disk 	 Lin 	 Col 	 Contrast	 Correlation 	 Energy	 Entropy	 Homogeneity	 Class Name 	 Contrast	 Correlation 	 Energy	 Entropy	 Homogeneity 	 SUN 	 Distance (L2) 
ifa120708	100	100	0.606244349059	0.338413421087	0.779648878221	0.542154856405	0.521598418491	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00704468245252	0.083932606611
ifa120708	100	350	0.590076231838	0.33928010816	0.770386941847	0.526476082168	0.519502010363	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00899712596128	0.0948531810815
ifa120708	100	350	0.590076231838	0.33928010816	0.770386941847	0.526476082168	0.519502010363	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.008838706694	0.0940143962061
ifa120708	150	150	0.591204295245	0.360942523403	0.773002921228	0.53189569895	0.500097026235	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00571262405939	0.0755819029887
ifa120708	150	150	0.591204295245	0.360942523403	0.773002921228	0.53189569895	0.500097026235	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00535866886101	0.0732029293199
ifa120708	150	350	0.618108382532	0.37622516109	0.789820189981	0.559647643013	0.526882784738	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.0028019286893	0.0529332474849
ifa120708	150	350	0.618108382532	0.37622516109	0.789820189981	0.559647643013	0.526882784738	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00228798231459	0.047832858106
ifa120708	150	350	0.618108382532	0.37622516109	0.789820189981	0.559647643013	0.526882784738	G	0.638324481858	0.449468906616	0.797965756297	0.586426546754	0.474919252283	0.0092570055719	0.0962133336492
ifa120708	150	350	0.618108382532	0.37622516109	0.789820189981	0.559647643013	0.526882784738	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00581013695932	0.0762242544032
ifa120708	150	400	0.579896693891	0.443441465554	0.824664436161	0.627597017271	0.593829166084	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00979621183173	0.0989758143777
ifa120708	200	400	0.628033134391	0.366948029652	0.787518121806	0.555397039373	0.520742417103	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00433685160967	0.0658547766655
ifa120708	200	400	0.628033134391	0.366948029652	0.787518121806	0.555397039373	0.520742417103	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00337892356105	0.0581285090214
ifa120708	200	400	0.628033134391	0.366948029652	0.787518121806	0.555397039373	0.520742417103	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00750007592007	0.0866029787021
ifa120708	250	400	0.710798965376	0.696473376107	0.893241470751	0.765062810303	0.697771158175	M	0.711980675855	0.751594791638	0.910568246082	0.810406876166	0.71058837398	0.00556034936312	0.0745677501546
ifa120708	300	100	0.57298735864	0.402166452973	0.809880301526	0.599270824	0.576074387941	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00495073302744	0.0703614456037
ifa120708	300	100	0.57298735864	0.402166452973	0.809880301526	0.599270824	0.576074387941	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00661874456183	0.0813556670542
ifa120708	300	100	0.57298735864	0.402166452973	0.809880301526	0.599270824	0.576074387941	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00754073891043	0.0868374280505
ifa120708	300	200	0.58843717758	0.34104518356	0.772136940737	0.529342162725	0.511226754447	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00833192862464	0.0912793986869
ifa120708	300	200	0.58843717758	0.34104518356	0.772136940737	0.529342162725	0.511226754447	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00807038875307	0.0898353424498
ifa120708	300	350	0.598630158543	0.343340533415	0.776130457784	0.535941470286	0.52016314674	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00733367484096	0.0856368778095
ifa120708	300	350	0.598630158543	0.343340533415	0.776130457784	0.535941470286	0.52016314674	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00697004461758	0.0834867930728
ifa120709	50	150	0.593748831314	0.331624059298	0.769586962171	0.524968749673	0.50565950861	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00986908706869	0.0993432789307
ifa120709	100	100	0.602020610925	0.336209378078	0.773305868965	0.531166195685	0.511502819175	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00897584501157	0.094740936303
ifa120709	100	100	0.602020610925	0.336209378078	0.773305868965	0.531166195685	0.511502819175	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00831413845566	0.0911818976314
ifa120709	150	100	0.596382568762	0.339753413333	0.770865523932	0.527373739754	0.498973330495	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00903115790661	0.0950324045082
ifa120709	150	100	0.596382568762	0.339753413333	0.770865523932	0.527373739754	0.498973330495	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00833380338949	0.0912896674848
ifa120709	150	200	0.6425183185	0.363077769068	0.778454565757	0.541187333122	0.496875534157	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00735758887252	0.0857763887822
ifa120709	150	200	0.6425183185	0.363077769068	0.778454565757	0.541187333122	0.496875534157	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.0056022536197	0.0748482038509
ifa120709	150	400	0.599584775171	0.404954823898	0.806057223033	0.5904626857	0.578137412473	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00458501080052	0.0677127078215
ifa120709	150	400	0.599584775171	0.404954823898	0.806057223033	0.5904626857	0.578137412473	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00565915933705	0.0752273842231
ifa120709	150	400	0.599584775171	0.404954823898	0.806057223033	0.5904626857	0.578137412473	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00616823240297	0.0785380952339
ifa120709	200	400	0.598880457377	0.340652585601	0.770994774083	0.527693451117	0.524261879732	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00879794815217	0.0937973781732
ifa120709	200	400	0.598880457377	0.340652585601	0.770994774083	0.527693451117	0.524261879732	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00850791086398	0.0922383372789
ifa120709	250	150	0.700056389421	0.490674320382	0.846754765685	0.666072169138	0.670712266817	Y	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.00112838546143	0.0335914492308
ifa120709	250	400	0.743720399116	0.638293519444	0.868885169011	0.716118811619	0.634326477428	J	0.659036591602	0.636735735938	0.856960128317	0.694854209981	0.592708139843	0.00950024984625	0.0974692251239
ifa120709	250	400	0.743720399116	0.638293519444	0.868885169011	0.716118811619	0.634326477428	U	0.782842469301	0.632417763891	0.882342852503	0.748861967135	0.552182965039	0.00956584098462	0.0978051173744
ifa120709	300	100	0.620159808024	0.428387342204	0.818894706162	0.612765578073	0.590515221979	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00873250635812	0.0934478804368
ifa120709	300	100	0.620159808024	0.428387342204	0.818894706162	0.612765578073	0.590515221979	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00964585633126	0.0982133205388
ifa120709	300	100	0.620159808024	0.428387342204	0.818894706162	0.612765578073	0.590515221979	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00739174758533	0.0859752731041
ifa120709	300	150	0.622335364239	0.34599106617	0.787751424004	0.556655380634	0.550871703217	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00762697817594	0.0873325722508
ifa120709	300	150	0.622335364239	0.34599106617	0.787751424004	0.556655380634	0.550871703217	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.0071639409241	0.0846400668956
ifa120710	100	100	0.614772127192	0.338847441193	0.773734145007	0.531924854317	0.504525162985	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00903218720004	0.0950378198405
ifa120710	100	100	0.614772127192	0.338847441193	0.773734145007	0.531924854317	0.504525162985	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00793484400462	0.0890777413534
ifa120710	100	350	0.593560635339	0.335391887817	0.767701368752	0.521814450911	0.508013360179	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.0097759276478	0.0988732908717
ifa120710	150	100	0.597904535662	0.340866058549	0.770492759269	0.526738781731	0.505218473746	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00882981141466	0.093967076227
ifa120710	150	100	0.597904535662	0.340866058549	0.770492759269	0.526738781731	0.505218473746	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00822079476004	0.0906685985336
ifa120710	150	400	0.578204686274	0.370853930852	0.78850999999	0.559299962757	0.552659217652	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00395574475875	0.0628947116915
ifa120710	150	400	0.578204686274	0.370853930852	0.78850999999	0.559299962757	0.552659217652	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00489972884178	0.0699980631288
ifa120710	150	400	0.578204686274	0.370853930852	0.78850999999	0.559299962757	0.552659217652	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.009290502141	0.0963872509257
ifa120710	250	200	0.67247417041	0.445451941908	0.824474541185	0.623786955792	0.59221466646	T	0.651763659538	0.463807910707	0.813100379157	0.610594662488	0.502129668755	0.00918458182722	0.0958362239825
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00716750155021	0.0846610982105
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00472446489395	0.0687347429903
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	G	0.638324481858	0.449468906616	0.797965756297	0.586426546754	0.474919252283	0.00194873828617	0.0441445159241
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00513224823162	0.0716397112754
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	T	0.651763659538	0.463807910707	0.813100379157	0.610594662488	0.502129668755	0.00519090644366	0.0720479454506
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	X	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.00416651244707	0.0645485278459
ifa120710	300	100	0.63944468632	0.392267322033	0.801444487617	0.582159499334	0.532637226826	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00333903839759	0.0577844131024
ifa120710	300	100	0.63944468632	0.392267322033	0.801444487617	0.582159499334	0.532637226826	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00245309670056	0.0495287462042
ifa120710	300	100	0.63944468632	0.392267322033	0.801444487617	0.582159499334	0.532637226826	G	0.638324481858	0.449468906616	0.797965756297	0.586426546754	0.474919252283	0.00663494998739	0.0814552023347
ifa120710	300	100	0.63944468632	0.392267322033	0.801444487617	0.582159499334	0.532637226826	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00373705295933	0.0611314400234
ifa120710	300	100	0.63944468632	0.392267322033	0.801444487617	0.582159499334	0.532637226826	T	0.651763659538	0.463807910707	0.813100379157	0.610594662488	0.502129668755	0.00714494233954	0.0845277607626
ifa120710	300	200	0.593729326129	0.333913748802	0.782323212079	0.547764943461	0.532765761726	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00794316385547	0.0891244290611
ifa120710	300	200	0.593729326129	0.333913748802	0.782323212079	0.547764943461	0.532765761726	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00780480912085	0.0883448307534
ifa120711	150	100	0.582842345558	0.336250624791	0.770613675673	0.526791872417	0.517010609094	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00944103482426	0.0971649876461
ifa120711	150	100	0.582842345558	0.336250624791	0.770613675673	0.526791872417	0.517010609094	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00939372951993	0.0969212542218
ifa120711	150	400	0.563990593614	0.33845549913	0.771353875053	0.529852235017	0.51496785813	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00936853208435	0.0967911777196
ifa120711	150	400	0.563990593614	0.33845549913	0.771353875053	0.529852235017	0.51496785813	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00978365965933	0.0989123837511
ifa120711	250	150	0.680270532229	0.77050255892	0.885778324601	0.750673105396	0.717005660228	M	0.711980675855	0.751594791638	0.910568246082	0.810406876166	0.71058837398	0.00558688201261	0.0747454481063
ifa120711	250	250	0.636057115032	0.35951905275	0.782617591502	0.548534964524	0.487039048378	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.0068962766221	0.0830438235036
ifa120711	250	250	0.636057115032	0.35951905275	0.782617591502	0.548534964524	0.487039048378	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00506658374406	0.0711799391968
ifa120711	250	250	0.636057115032	0.35951905275	0.782617591502	0.548534964524	0.487039048378	G	0.638324481858	0.449468906616	0.797965756297	0.586426546754	0.474919252283	0.00991434478662	0.0995708028823
ifa120711	300	150	0.678543114046	0.407223124572	0.81410675719	0.603091911553	0.57115726437	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00950585159786	0.0974979568907
ifa120711	300	150	0.678543114046	0.407223124572	0.81410675719	0.603091911553	0.57115726437	T	0.651763659538	0.463807910707	0.813100379157	0.610594662488	0.502129668755	0.00874109023059	0.0934937978188
ifa120711	300	250	0.597915028839	0.329662679033	0.771768143682	0.528986831764	0.502127938445	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00958374817958	0.0978966198578
ifa120711	300	350	0.59715585779	0.332086106134	0.768932579265	0.523881688983	0.497105915773	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.0099560839227	0.0997801780049
ifa120712	50	300	0.59921538909	0.33298424427	0.768919115674	0.523836015349	0.506953806259	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00975814240364	0.0987833103497
ifa120712	150	200	0.58632674281	0.347753525739	0.770020667755	0.526003080157	0.520013387931	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00788836208656	0.0888164516661
ifa120712	150	200	0.58632674281	0.347753525739	0.770020667755	0.526003080157	0.520013387931	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00792004628575	0.0889946418935
ifa120712	250	200	0.740744299111	0.789906945522	0.899050807617	0.777386480168	0.709384544378	M	0.711980675855	0.751594791638	0.910568246082	0.810406876166	0.71058837398	0.00351961430441	0.0593263373588
ifa120712	300	150	0.620670967615	0.352058973911	0.775216224435	0.534550645951	0.504390863793	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00724822311281	0.0851364969494
ifa120712	300	150	0.620670967615	0.352058973911	0.775216224435	0.534550645951	0.504390863793	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00611358248239	0.0781894013431
ifa120712	300	200	0.690660183704	0.441502785194	0.834515096289	0.641534460946	0.577755977622	T	0.651763659538	0.463807910707	0.813100379157	0.610594662488	0.502129668755	0.00914565804779	0.0956329339077
ifa120712	300	300	0.610226019159	0.360764946382	0.786090515834	0.553149985652	0.538639830813	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00462681297709	0.0680206805104
ifa120712	300	300	0.610226019159	0.360764946382	0.786090515834	0.553149985652	0.538639830813	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00440743279373	0.0663884989567
ifa120712	300	300	0.610226019159	0.360764946382	0.786090515834	0.553149985652	0.538639830813	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00915755326733	0.0956951057648
ifa120712	300	350	0.601844833022	0.345271609399	0.777815961965	0.538839808862	0.518312496981	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00680729564211	0.0825063369815
ifa120712	300	350	0.601844833022	0.345271609399	0.777815961965	0.538839808862	0.518312496981	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00633446312747	0.0795893405393
ifa120713	150	100	0.587090601103	0.336864808606	0.771409235559	0.528033933799	0.527540156154	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00932019762192	0.0965411706057
ifa120713	150	100	0.587090601103	0.336864808606	0.771409235559	0.528033933799	0.527540156154	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00935751140982	0.096734230807
ifa120713	150	350	0.5635146446	0.373351773812	0.774003369104	0.533651680353	0.557729397563	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00679918546562	0.0824571735243
ifa120713	150	350	0.5635146446	0.373351773812	0.774003369104	0.533651680353	0.557729397563	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00833392060568	0.091290309484
ifa120713	200	400	0.59899835094	0.340710648165	0.7734648272	0.531667572473	0.506063666237	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00822859296667	0.0907115922397
ifa120713	200	400	0.59899835094	0.340710648165	0.7734648272	0.531667572473	0.506063666237	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00758706838511	0.0871037793962
ifa120713	250	250	0.74200713641	0.869426159765	0.920383873984	0.822158077539	0.804995531166	O	0.721369813208	0.86441091051	0.944613756968	0.879631473011	0.788429115307	0.00461577638485	0.0679395053327
ifa120713	300	200	0.605019272198	0.345822137905	0.76972819547	0.525458221968	0.498011892296	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00864048354722	0.0929542013425
ifa120713	300	200	0.605019272198	0.345822137905	0.76972819547	0.525458221968	0.498011892296	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.0077674203196	0.0881329695381
ifa120713	300	250	0.684867431238	0.428714330687	0.827366876945	0.627447712977	0.583584286609	T	0.651763659538	0.463807910707	0.813100379157	0.610594662488	0.502129668755	0.00944983209922	0.0972102468839
ifa120713	300	300	0.655007305351	0.395449654122	0.821069410565	0.617120440886	0.578954631236	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00955383646511	0.0977437285206
ifa120713	300	350	0.606963059817	0.362508157512	0.785355967082	0.551738124511	0.540189606546	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.0044904774612	0.0670110249227
ifa120713	300	350	0.606963059817	0.362508157512	0.785355967082	0.551738124511	0.540189606546	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00440588835324	0.0663768660999
ifa120713	300	350	0.606963059817	0.362508157512	0.785355967082	0.551738124511	0.540189606546	H	0.612360182322	0.440567349227	0.803744392646	0.593383996104	0.509414154576	0.00914200760191	0.0956138462876
ifa120714	250	300	0.795061089665	0.884443190537	0.935517405163	0.853965572425	0.81038689524	O	0.721369813208	0.86441091051	0.944613756968	0.879631473011	0.788429115307	0.00705532263747	0.0839959679834
ifa120714	300	250	0.612768055364	0.349924887532	0.771850300097	0.529086058842	0.506639877782	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00771866412786	0.0878559282454
ifa120714	300	250	0.612768055364	0.349924887532	0.771850300097	0.529086058842	0.506639877782	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00682968114119	0.0826418849082
ifa120714	300	300	0.704696461073	0.416754914929	0.821831874409	0.617330246427	0.561298921238	T	0.651763659538	0.463807910707	0.813100379157	0.610594662488	0.502129668755	0.00863847342992	0.0929433883066
ifa120714	300	350	0.640338743755	0.409930204026	0.831035879212	0.63612342524	0.643196492275	Y	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.00871513137885	0.0933548679976
ifa120715	100	100	0.590315981247	0.334958912816	0.770806766698	0.526983345011	0.510377249647	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00956397764714	0.0977955911437
ifa120715	100	100	0.590315981247	0.334958912816	0.770806766698	0.526983345011	0.510377249647	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00918803522201	0.0958542394577
ifa120715	150	350	0.59491941115	0.350703347701	0.76920348393	0.5250591655	0.509949273053	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00763447700551	0.0873754943077
ifa120715	150	350	0.59491941115	0.350703347701	0.76920348393	0.5250591655	0.509949273053	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00729119351735	0.0853884858593
ifa120715	200	400	0.608135820784	0.340708873248	0.771781557571	0.528732253374	0.501703722893	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00892677478369	0.0944816108229
ifa120715	200	400	0.608135820784	0.340708873248	0.771781557571	0.528732253374	0.501703722893	D	0.602799793381	0.409259867883	0.797043690792	0.579781414905	0.504415256495	0.00797925673625	0.0893266854655
ifa120715	250	300	0.56527216739	0.374981515747	0.770769831287	0.528904669506	0.53823795132	C	0.589852587799	0.414083222095	0.796217688669	0.57843257231	0.513597288432	0.00584090937582	0.0764258423298
