Pattern Base 	 Pattern Reference 	 Contrast 	 Correlation 	Energy 	Entropy 	Homogeneity 	SUM 	 SQRT(SUM):L2
pat120704_1	pat120706_1	0.12791642187	0.0912900022668	0.0514067516115	0.104788170511	0.0197045532024	0.395105899461	0.628574497941
pat120704_1	pat120706_3	2.54314672894e-05	0.0263542846513	0.00314471298795	0.0100150387159	0.0148688039361	0.0544082717585	0.233255807556
pat120704_1	pat120706_4	0.0153278953528	1.86448825997e-05	0.000644282687128	0.00291683783287	0.0016422897929	0.0205499505483	0.143352539386
pat120704_1	pat120706_5	0.000377123133796	0.0373524084916	0.00247620095817	0.0103461304075	0.0618264323906	0.112378295382	0.335228720998
pat120704_1	pat120706_6	0.116256045866	0.0835127646124	0.0154333586031	0.0689137211472	0.0138043168857	0.297920207115	0.545820673037
pat120704_1	pat120706_7	0.0034210501485	0.0256402808636	0.000922870840669	0.00355470351876	0.00295766698076	0.0364965723522	0.191040760971
pat120704_1	pat120706_8	0.00152608727601	0.0313994989167	4.42891928776e-05	0.000284488858998	0.00618801705991	0.0394423813045	0.198601060683
pat120704_2	pat120704_0	0.0139759406643	9.13274962371e-06	0.00331630659302	0.0117706605886	0.00615984778649	0.035231888382	0.187701593978
pat120704_2	pat120704_1	0.0184576239598	0.000934243898635	0.000729725054021	0.00254447816335	0.028119346486	0.0507854175619	0.225356201516
pat120704_2	pat120704_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120704_2	pat120704_3	0.00338868602874	0.000216169090157	0.00124861421032	0.00429881308905	0.00180043722095	0.0109527196392	0.104655241814
pat120704_2	pat120705_0	0.0356465435862	0.0211482733694	0.00649983293037	0.0275545016767	0.00248083764168	0.0933299892044	0.305499573166
pat120704_2	pat120705_1	0.00504300650038	0.0873648166297	0.00893818629312	0.0375216774275	0.053857379993	0.192725066844	0.439004631916
pat120704_2	pat120705_2	0.0392800926326	0.0666881962266	0.0131485328694	0.0553284878047	0.000785834148655	0.175231143682	0.418606191643
pat120704_2	pat120705_3	0.0194931445595	0.0187880384899	0.0133914231235	0.0564251312201	0.0574098938611	0.165507631254	0.406826291252
pat120704_2	pat120706_0	0.00166761067335	0.13493570948	0.0380750367303	0.0724443097339	0.278084170302	0.525206836919	0.724711554289
pat120704_2	pat120706_1	0.0491931173886	0.0737540401434	0.0398869387808	0.0746749566776	0.0949016718893	0.33241072488	0.57655071319
pat120704_2	pat120706_3	0.0198533173874	0.0173645515974	0.000844734521816	0.00246336963039	0.0838831892269	0.124409162364	0.352716830282
pat120704_2	pat120706_4	0.0674257647647	0.000688927664329	0.00274535630175	0.0109099232207	0.0433528269136	0.125122798865	0.353727011783
pat120704_2	pat120706_5	0.0135580826206	0.0501012636378	0.00589437975214	0.0231522854118	0.00655467924636	0.0992606906687	0.315056646762
pat120704_2	pat120706_6	0.227359455001	0.102112940787	0.0228748966583	0.0979421158347	0.00251968542473	0.452809093706	0.672910910675
pat120704_2	pat120706_7	0.0377713714488	0.0167859036221	1.1325686514e-05	8.42451136436e-05	0.0493162747043	0.103969120575	0.322442429862
pat120704_2	pat120706_8	0.0305984076649	0.0215014226053	0.000414464897489	0.00112734933387	0.00792532452171	0.0615669690233	0.248126921198
pat120704_3	pat120704_0	0.00360089538678	0.000136437489746	0.000495135778147	0.0018427565855	0.00129982879779	0.00737505403796	0.0858781348072
pat120704_3	pat120704_1	0.00602896603499	0.000251625686807	6.92608771847e-05	0.000228690422898	0.0441503308563	0.0507288738782	0.225230712555
pat120704_3	pat120704_2	0.00338868602874	0.000216169090157	0.00124861421032	0.00429881308905	0.00180043722095	0.0109527196392	0.104655241814
pat120704_3	pat120704_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120704_3	pat120705_0	0.0170538789537	0.0170881810023	0.00205080420293	0.010086215513	0.00850813773204	0.054787217404	0.23406669435
pat120704_3	pat120705_1	0.0001638837092	0.0788894788487	0.00350537957071	0.0164198072148	0.035963469643	0.134942018986	0.367344550778
pat120704_3	pat120705_2	0.0195942991559	0.0593107030376	0.00629345780002	0.0287827339445	0.000207326182567	0.114188520121	0.337917919206
pat120704_3	pat120705_3	0.00662684407639	0.0149736278768	0.00646184163832	0.0295751984185	0.0388768208333	0.0965143328433	0.310667560011
pat120704_3	pat120706_0	0.0098106668981	0.145953532064	0.0531136519442	0.112037572637	0.324636058483	0.645551482026	0.803462184565
pat120704_3	pat120706_1	0.0784042765448	0.0819560326108	0.0552498575887	0.114807479102	0.122845138958	0.453262784804	0.673247937096
pat120704_3	pat120706_3	0.00683753338451	0.0214556035606	0.00414736677285	0.0132705052715	0.11026218752	0.15597319651	0.394934420518
pat120704_3	pat120706_4	0.0405830269411	0.000133281060471	0.000291057663646	0.00151206215263	0.062822903996	0.105342331814	0.324564834531
pat120704_3	pat120706_5	0.00339035538434	0.0437355349541	0.00171720136799	0.00749841972632	0.00148451576969	0.0578260272025	0.240470428956
pat120704_3	pat120706_6	0.175234185715	0.0929325867964	0.0134348400387	0.0612026614399	0.00857995147969	0.35138422547	0.592776707935
pat120704_3	pat120706_7	0.0185330542544	0.0208118462034	0.00149777524428	0.00558664284403	0.0699624919914	0.116391810538	0.341162440104
pat120704_3	pat120706_8	0.0136215937925	0.0260294093918	0.000224320252846	0.00102331603797	0.0172806407641	0.0581792802392	0.241203814728
pat120705_0	pat120704_0	0.00498196552379	0.0202784479047	0.000530572486204	0.00330657334656	0.0164590183082	0.0455565775694	0.213439868744
pat120705_0	pat120704_1	0.00280307605739	0.0131926026763	0.00287383029031	0.0133524186625	0.0138957496001	0.0461176772866	0.214750267256
pat120705_0	pat120704_2	0.0356465435862	0.0211482733694	0.00649983293037	0.0275545016767	0.00248083764168	0.0933299892044	0.305499573166
pat120705_0	pat120704_3	0.0170538789537	0.0170881810023	0.00205080420293	0.010086215513	0.00850813773204	0.054787217404	0.23406669435
pat120705_0	pat120705_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120705_0	pat120705_1	0.0138741999288	0.0225453047548	0.000193778657845	0.000767824325405	0.0794562984866	0.116837406153	0.341814871171
pat120705_0	pat120705_2	8.81559002354e-05	0.0127274766774	0.00115909681146	0.00479204480832	0.00605918101044	0.0248259552078	0.157562543797
pat120705_0	pat120705_3	0.0024191711842	6.98059146235e-05	0.00123199422467	0.00511858109523	0.0837590892758	0.0925986416945	0.304300249251
pat120705_0	pat120706_0	0.0527342134751	0.262923250376	0.0760379513638	0.189355777653	0.228033810461	0.809085003329	0.899491524879
pat120705_0	pat120706_1	0.168590830594	0.173890175949	0.0785897801533	0.192951698604	0.0666946852431	0.680717170543	0.825055859044
pat120705_0	pat120706_3	0.00229451749832	0.0768393319363	0.0120309875197	0.0464953617241	0.0575126440014	0.19517284268	0.441783705765
pat120705_0	pat120706_4	0.00502139377039	0.0142031639427	0.000796672842666	0.00378777582758	0.0250922735816	0.0489012799649	0.221136337957
pat120705_0	pat120706_5	0.00523651125605	0.00614791737865	1.47969261725e-05	0.000191455269387	0.0171005264983	0.0286912073286	0.169384790724
pat120705_0	pat120706_6	0.0829551310809	0.0303201062157	0.00498760129699	0.0215977013479	1.50901515649e-07	0.139860690843	0.373979532653
pat120705_0	pat120706_7	3.07543415856e-05	0.0756166863853	0.00705380056205	0.0306859304902	0.0296751168995	0.143062288679	0.378235758064
pat120705_0	pat120706_8	0.000192624342953	0.0852979298462	0.00363164488295	0.0175349143712	0.00153791692637	0.10819503037	0.328930129921
pat120705_1	pat120704_0	0.00222838319332	0.0855874656865	0.00136564241724	0.00726116245727	0.0235890374354	0.12003169119	0.346455900786
pat120705_1	pat120704_1	0.0042048363474	0.0702302977714	0.00456010615289	0.0205240892859	0.159808193865	0.259327523422	0.509242106883
pat120705_1	pat120704_2	0.00504300650038	0.0873648166297	0.00893818629312	0.0375216774275	0.053857379993	0.192725066844	0.439004631916
pat120705_1	pat120704_3	0.0001638837092	0.0788894788487	0.00350537957071	0.0164198072148	0.035963469643	0.134942018986	0.367344550778
pat120705_1	pat120705_0	0.0138741999288	0.0225453047548	0.000193778657845	0.000767824325405	0.0794562984866	0.116837406153	0.341814871171
pat120705_1	pat120705_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120705_1	pat120705_2	0.0161742261551	0.00139388886167	0.000405018466511	0.00172349137742	0.0416319930836	0.0613286179443	0.247646154713
pat120705_1	pat120705_3	0.00470647080764	0.0251241308916	0.000448564230628	0.00192147360459	5.67263500933e-05	0.0322573658846	0.179603357108
pat120705_1	pat120706_0	0.0125105383683	0.439451473753	0.0839088472308	0.21423932069	0.576701717233	1.32681189728	1.15187321233
pat120705_1	pat120706_1	0.0857373118516	0.321661788014	0.0865884347534	0.218063146967	0.291743742041	1.00379442363	1.00189541551
pat120705_1	pat120706_3	0.0048842866463	0.182628042572	0.0152785170607	0.0592131265934	0.272168673383	0.534172646255	0.730871155714
pat120705_1	pat120706_4	0.0355890440426	0.0725375541604	0.00177627131241	0.00796637509109	0.193851185231	0.311720429837	0.558319290225
pat120705_1	pat120706_5	0.00206343526219	0.00514695526083	0.000315670467069	0.00172610164211	0.0228345206876	0.0320866833198	0.179127561586
pat120705_1	pat120706_6	0.164680228535	0.000574836874179	0.0032151747924	0.0142210206625	0.0796754477979	0.262366708662	0.512217442754
pat120705_1	pat120706_7	0.0152113874051	0.180740468702	0.00958584867026	0.0411617729198	0.206247324402	0.452946802099	0.673013225798
pat120705_1	pat120706_8	0.0107972624386	0.195548829025	0.00550320215693	0.0256413308772	0.103102782653	0.340593407151	0.583603810089
pat120705_2	pat120704_0	0.00639554913716	0.0651365002233	0.00325808872755	0.0160598360614	0.00254540069816	0.0933953748475	0.305606568724
pat120705_2	pat120704_1	0.0038854305158	0.0518359851165	0.00768315861564	0.0341426369328	0.0383067002367	0.135853911417	0.368583655928
pat120705_2	pat120704_2	0.0392800926326	0.0666881962266	0.0131485328694	0.0553284878047	0.000785834148655	0.175231143682	0.418606191643
pat120705_2	pat120704_3	0.0195942991559	0.0593107030376	0.00629345780002	0.0287827339445	0.000207326182567	0.114188520121	0.337917919206
pat120705_2	pat120705_0	8.81559002354e-05	0.0127274766774	0.00115909681146	0.00479204480832	0.00605918101044	0.0248259552078	0.157562543797
pat120705_2	pat120705_1	0.0161742261551	0.00139388886167	0.000405018466511	0.00172349137742	0.0416319930836	0.0613286179443	0.247646154713
pat120705_2	pat120705_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120705_2	pat120705_3	0.00343093785434	0.0146824384479	1.11147341202e-06	5.38083573634e-06	0.0447622392496	0.0628821078611	0.250763051228
pat120705_2	pat120706_0	0.0571345994537	0.391346008497	0.0959731337073	0.254394029686	0.308435392134	1.10728316348	1.05227523181
pat120705_2	pat120706_1	0.176389311116	0.280706613909	0.0988374246925	0.258559306735	0.112959098267	0.927451754719	0.963042966185
pat120705_2	pat120706_3	0.00328217382806	0.152111858142	0.0206587064994	0.0811409059428	0.100907037367	0.358100681779	0.598415141669
pat120705_2	pat120706_4	0.00377888744713	0.0538208200783	0.00387766554279	0.0171006636669	0.0558122435166	0.134390280252	0.366592798963
pat120705_2	pat120706_5	0.00668353339528	0.00118387348245	0.00143581792473	0.00689918505149	0.00280139859793	0.0190038084519	0.137854301536
pat120705_2	pat120706_6	0.0776347809916	0.00375898685221	0.00133790917144	0.00604303609137	0.00611980800965	0.0948945211163	0.308049543282
pat120705_2	pat120706_7	1.47723204162e-05	0.150389617768	0.0139316516925	0.0597306744385	0.0625527173115	0.286619433531	0.535368502557
pat120705_2	pat120706_8	0.000541402363204	0.16392312766	0.00889411981699	0.0406603271601	0.0137023471654	0.227721324166	0.477201555075
pat120705_3	pat120704_0	0.000457873084638	0.0179687113396	0.00337955432835	0.0166531466201	0.0259593065199	0.0644185918926	0.253808179326
pat120705_3	pat120704_1	1.41301825523e-05	0.0113431152876	0.0078690902884	0.0350052596736	0.16588665935	0.220118254782	0.469167619068
pat120705_3	pat120704_2	0.0194931445595	0.0187880384899	0.0133914231235	0.0564251312201	0.0574098938611	0.165507631254	0.406826291252
pat120705_3	pat120704_3	0.00662684407639	0.0149736278768	0.00646184163832	0.0295751984185	0.0388768208333	0.0965143328433	0.310667560011
pat120705_3	pat120705_0	0.0024191711842	6.98059146235e-05	0.00123199422467	0.00511858109523	0.0837590892758	0.0925986416945	0.304300249251
pat120705_3	pat120705_1	0.00470647080764	0.0251241308916	0.000448564230628	0.00192147360459	5.67263500933e-05	0.0322573658846	0.179603357108
pat120705_3	pat120705_2	0.00343093785434	0.0146824384479	1.11147341202e-06	5.38083573634e-06	0.0447622392496	0.0628821078611	0.250763051228
pat120705_3	pat120705_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120705_3	pat120706_0	0.0325637330763	0.254424836413	0.0966274575087	0.256739369911	0.588197706411	1.22855310332	1.10840114729
pat120705_3	pat120706_1	0.130619404887	0.166991893811	0.0995014243003	0.260923725643	0.299936697898	0.95797314654	0.978761026268
pat120705_3	pat120706_3	1.6485241266e-06	0.0722771448264	0.0209628797025	0.08246780997	0.28008393279	0.455793415813	0.675124740928
pat120705_3	pat120706_4	0.0144112496021	0.0122815232981	0.0040100770109	0.0177127268319	0.200540096801	0.248955673544	0.498954580643
pat120705_3	pat120706_5	0.000537250833111	0.00752793090377	0.00151682616773	0.00728991446437	0.0251674886898	0.0420394110588	0.205035145911
pat120705_3	pat120706_6	0.113706803933	0.033299566918	0.00126189605806	0.00568776981672	0.0839840901141	0.23794012684	0.48779106884
pat120705_3	pat120706_7	0.00299545285582	0.0710914985223	0.0141816379171	0.0608698999683	0.213145003297	0.36228349256	0.601899902442
pat120705_3	pat120706_8	0.00124652447737	0.0804874488806	0.00909408377542	0.0416012004681	0.107996303208	0.240425560809	0.490332092371
pat120706_0	pat120704_0	0.0252988975918	0.137165053076	0.0638651943808	0.142617620312	0.367019767215	0.735966532576	0.857884918025
pat120706_0	pat120704_1	0.0312212034003	0.158325497308	0.0493469263125	0.10214264318	0.129347132826	0.470383403027	0.685845028433
pat120706_0	pat120704_2	0.00166761067335	0.13493570948	0.0380750367303	0.0724443097339	0.278084170302	0.525206836919	0.724711554289
pat120706_0	pat120704_3	0.0098106668981	0.145953532064	0.0531136519442	0.112037572637	0.324636058483	0.645551482026	0.803462184565
pat120706_0	pat120705_0	0.0527342134751	0.262923250376	0.0760379513638	0.189355777653	0.228033810461	0.809085003329	0.899491524879
pat120706_0	pat120705_1	0.0125105383683	0.439451473753	0.0839088472308	0.21423932069	0.576701717233	1.32681189728	1.15187321233
pat120706_0	pat120705_2	0.0571345994537	0.391346008497	0.0959731337073	0.254394029686	0.308435392134	1.10728316348	1.05227523181
pat120706_0	pat120705_3	0.0325637330763	0.254424836413	0.0966274575087	0.256739369911	0.588197706411	1.22855310332	1.10840114729
pat120706_0	pat120706_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120706_0	pat120706_1	0.0327460966704	0.00916978837881	2.10579096721e-05	1.69116931931e-05	0.0480818398297	0.0900356944818	0.300059484906
pat120706_0	pat120706_3	0.0330287695572	0.0554891441622	0.0275772322162	0.0481901111746	0.0565064809963	0.220791738106	0.469884813658
pat120706_0	pat120706_4	0.0903009141902	0.154907888236	0.0612683310237	0.139580983064	0.101839775899	0.547897892413	0.740201251291
pat120706_0	pat120706_5	0.0247356046055	0.349480879114	0.073931307315	0.177505113272	0.370026261731	0.995679166037	0.997837244262
pat120706_0	pat120706_6	0.267970463258	0.471813912709	0.119974082022	0.338854214484	0.227662959219	1.42627563169	1.19426782243
pat120706_0	pat120706_7	0.0553119707727	0.0565372065115	0.0367730065168	0.067587672697	0.093186223973	0.309396080471	0.556233836144
pat120706_0	pat120706_8	0.0465525478272	0.0487095179083	0.0464345041313	0.0916459551062	0.192117912794	0.425460437767	0.652273284572
pat120706_1	pat120704_0	0.115610266647	0.0754046078535	0.0662056207342	0.145740594103	0.149417692127	0.552378781465	0.743221892482
pat120706_1	pat120704_1	0.12791642187	0.0912900022668	0.0514067516115	0.104788170511	0.0197045532024	0.395105899461	0.628574497941
pat120706_1	pat120704_2	0.0491931173886	0.0737540401434	0.0398869387808	0.0746749566776	0.0949016718893	0.33241072488	0.57655071319
pat120706_1	pat120704_3	0.0784042765448	0.0819560326108	0.0552498575887	0.114807479102	0.122845138958	0.453262784804	0.673247937096
pat120706_1	pat120705_0	0.168590830594	0.173890175949	0.0785897801533	0.192951698604	0.0666946852431	0.680717170543	0.825055859044
pat120706_1	pat120705_1	0.0857373118516	0.321661788014	0.0865884347534	0.218063146967	0.291743742041	1.00379442363	1.00189541551
pat120706_1	pat120705_2	0.176389311116	0.280706613909	0.0988374246925	0.258559306735	0.112959098267	0.927451754719	0.963042966185
pat120706_1	pat120705_3	0.130619404887	0.166991893811	0.0995014243003	0.260923725643	0.299936697898	0.95797314654	0.978761026268
pat120706_1	pat120706_0	0.0327460966704	0.00916978837881	2.10579096721e-05	1.69116931931e-05	0.0480818398297	0.0900356944818	0.300059484906
pat120706_1	pat120706_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120706_1	pat120706_3	0.131549125047	0.0195446904754	0.0291223883707	0.0500125437069	0.000339856691426	0.230568604292	0.480175597352
pat120706_1	pat120706_4	0.231803665195	0.0886993626691	0.0635611133712	0.142670711551	0.00996956975467	0.536704422541	0.732601134684
pat120706_1	pat120706_5	0.114402505895	0.245431133773	0.076447832148	0.180987230307	0.151338212335	0.768606914459	0.876702295228
pat120706_1	pat120706_6	0.488066357843	0.349432437563	0.123174072697	0.343658859884	0.066494193885	1.37082592187	1.17082275425
pat120706_1	pat120706_7	0.17317566003	0.0201686936818	0.0385540219823	0.069742828515	0.00739401709603	0.309035221305	0.55590936429
pat120706_1	pat120706_8	0.157386139819	0.0156108323968	0.0484332511912	0.0941527569778	0.047977145094	0.363560125479	0.602959472501
pat120706_3	pat120704_0	0.00051446939587	0.0181701417585	0.00750851697826	0.0250035219105	0.13550544687	0.186702096913	0.432090380491
pat120706_3	pat120704_1	2.54314672894e-05	0.0263542846513	0.00314471298795	0.0100150387159	0.0148688039361	0.0544082717585	0.233255807556
pat120706_3	pat120704_2	0.0198533173874	0.0173645515974	0.000844734521816	0.00246336963039	0.0838831892269	0.124409162364	0.352716830282
pat120706_3	pat120704_3	0.00683753338451	0.0214556035606	0.00414736677285	0.0132705052715	0.11026218752	0.15597319651	0.394934420518
pat120706_3	pat120705_0	0.00229451749832	0.0768393319363	0.0120309875197	0.0464953617241	0.0575126440014	0.19517284268	0.441783705765
pat120706_3	pat120705_1	0.0048842866463	0.182628042572	0.0152785170607	0.0592131265934	0.272168673383	0.534172646255	0.730871155714
pat120706_3	pat120705_2	0.00328217382806	0.152111858142	0.0206587064994	0.0811409059428	0.100907037367	0.358100681779	0.598415141669
pat120706_3	pat120705_3	1.6485241266e-06	0.0722771448264	0.0209628797025	0.08246780997	0.28008393279	0.455793415813	0.675124740928
pat120706_3	pat120706_0	0.0330287695572	0.0554891441622	0.0275772322162	0.0481901111746	0.0565064809963	0.220791738106	0.469884813658
pat120706_3	pat120706_1	0.131549125047	0.0195446904754	0.0291223883707	0.0500125437069	0.000339856691426	0.230568604292	0.480175597352
pat120706_3	pat120706_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120706_3	pat120706_4	0.0141046301087	0.0249709701289	0.00663580731909	0.0237415470015	0.00662800009656	0.0760809546548	0.275827762661
pat120706_3	pat120706_5	0.000598419806175	0.126456864642	0.0112019322453	0.0407196461382	0.137334665786	0.316311528618	0.562415796913
pat120706_3	pat120706_6	0.112842546205	0.203694959197	0.0325112669528	0.131471069875	0.0573264753371	0.537846317566	0.733380063518
pat120706_3	pat120706_7	0.00285655848539	4.9026801177e-06	0.000660436095485	0.00163651243483	0.00456344404585	0.00972185374167	0.0985994611632
pat120706_3	pat120706_8	0.00115751042541	0.000220790169123	0.00244260603918	0.00692363247162	0.0402410241243	0.0509855632296	0.225799830003
pat120706_4	pat120704_0	0.0200066408848	0.000539418630464	2.69489152403e-05	1.63385513113e-05	0.0821958088767	0.102785155859	0.320601241199
pat120706_4	pat120704_1	0.0153278953528	1.86448825997e-05	0.000644282687128	0.00291683783287	0.0016422897929	0.0205499505483	0.143352539386
pat120706_4	pat120704_2	0.0674257647647	0.000688927664329	0.00274535630175	0.0109099232207	0.0433528269136	0.125122798865	0.353727011783
pat120706_4	pat120704_3	0.0405830269411	0.000133281060471	0.000291057663646	0.00151206215263	0.062822903996	0.105342331814	0.324564834531
pat120706_4	pat120705_0	0.00502139377039	0.0142031639427	0.000796672842666	0.00378777582758	0.0250922735816	0.0489012799649	0.221136337957
pat120706_4	pat120705_1	0.0355890440426	0.0725375541604	0.00177627131241	0.00796637509109	0.193851185231	0.311720429837	0.558319290225
pat120706_4	pat120705_2	0.00377888744713	0.0538208200783	0.00387766554279	0.0171006636669	0.0558122435166	0.134390280252	0.366592798963
pat120706_4	pat120705_3	0.0144112496021	0.0122815232981	0.0040100770109	0.0177127268319	0.200540096801	0.248955673544	0.498954580643
pat120706_4	pat120706_0	0.0903009141902	0.154907888236	0.0612683310237	0.139580983064	0.101839775899	0.547897892413	0.740201251291
pat120706_4	pat120706_1	0.231803665195	0.0886993626691	0.0635611133712	0.142670711551	0.00996956975467	0.536704422541	0.732601134684
pat120706_4	pat120706_3	0.0141046301087	0.0249709701289	0.00663580731909	0.0237415470015	0.00662800009656	0.0760809546548	0.275827762661
pat120706_4	pat120706_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120706_4	pat120706_5	0.0205135542014	0.03904010253	0.000594321807885	0.00227606975236	0.0836218280331	0.146045876325	0.38215949069
pat120706_4	pat120706_6	0.0471573931392	0.0860270742896	0.00977099535055	0.0434749493731	0.0249693560125	0.211399768165	0.459782305189
pat120706_4	pat120706_7	0.00426619732662	0.0242760880456	0.00310934638876	0.0129115704535	0.000192079146821	0.0447552813613	0.211554440656
pat120706_4	pat120706_8	0.00718098804269	0.0298878628173	0.00102641657923	0.00502320250208	0.0142060475175	0.0573245174587	0.239425390171
pat120706_5	pat120704_0	3.17090236801e-06	0.0487575293627	0.000368159458847	0.00190672614211	6.13194191213e-06	0.0510417178079	0.225924141711
pat120706_5	pat120704_1	0.000377123133796	0.0373524084916	0.00247620095817	0.0103461304075	0.0618264323906	0.112378295382	0.335228720998
pat120706_5	pat120704_2	0.0135580826206	0.0501012636378	0.00589437975214	0.0231522854118	0.00655467924636	0.0992606906687	0.315056646762
pat120706_5	pat120704_3	0.00339035538434	0.0437355349541	0.00171720136799	0.00749841972632	0.00148451576969	0.0578260272025	0.240470428956
pat120706_5	pat120705_0	0.00523651125605	0.00614791737865	1.47969261725e-05	0.000191455269387	0.0171005264983	0.0286912073286	0.169384790724
pat120706_5	pat120705_1	0.00206343526219	0.00514695526083	0.000315670467069	0.00172610164211	0.0228345206876	0.0320866833198	0.179127561586
pat120706_5	pat120705_2	0.00668353339528	0.00118387348245	0.00143581792473	0.00689918505149	0.00280139859793	0.0190038084519	0.137854301536
pat120706_5	pat120705_3	0.000537250833111	0.00752793090377	0.00151682616773	0.00728991446437	0.0251674886898	0.0420394110588	0.205035145911
pat120706_5	pat120706_0	0.0247356046055	0.349480879114	0.073931307315	0.177505113272	0.370026261731	0.995679166037	0.997837244262
pat120706_5	pat120706_1	0.114402505895	0.245431133773	0.076447832148	0.180987230307	0.151338212335	0.768606914459	0.876702295228
pat120706_5	pat120706_3	0.000598419806175	0.126456864642	0.0112019322453	0.0407196461382	0.137334665786	0.316311528618	0.562415796913
pat120706_5	pat120706_4	0.0205135542014	0.03904010253	0.000594321807885	0.00227606975236	0.0836218280331	0.146045876325	0.38215949069
pat120706_5	pat120706_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pat120706_5	pat120706_6	0.129875954861	0.00916194310476	0.00554572563152	0.0258560934153	0.0172022745527	0.187641991565	0.4331766286
pat120706_5	pat120706_7	0.0060698749818	0.124886994252	0.00642245643194	0.0260297128794	0.0918293945348	0.25523843308	0.505211275685
pat120706_5	pat120706_8	0.00342047481125	0.13724561252	0.00318281617904	0.0140618632594	0.0288949904366	0.186805757206	0.432210315941
pat120706_6	pat120704_0	0.12859565551	0.100190678268	0.00877165439346	0.041805680982	0.0165588424922	0.295922511645	0.543987602474
