Solar Disk 	 Lin 	 Col 	 Contrast	 Correlation 	 Energy	 Entropy	 Homogeneity	 Class Name 	 Contrast	 Correlation 	 Energy	 Entropy	 Homogeneity 	 SUN 	 Distance (L2) 
ifa120710	250	100	0.648588599562	0.671232038736	0.860766093077	0.698417002619	0.700833589962	D	0.581390174846	0.62087302221	0.865282440326	0.709976723756	0.802827941043	0.0176085310275	0.132697140239
ifa120710	250	200	0.67247417041	0.445451941908	0.824474541185	0.623786955792	0.59221466646	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.017054961229	0.130594644718
ifa120710	250	200	0.67247417041	0.445451941908	0.824474541185	0.623786955792	0.59221466646	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00604020004697	0.0777187239149
ifa120710	250	200	0.67247417041	0.445451941908	0.824474541185	0.623786955792	0.59221466646	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.010725959432	0.103566207964
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.00416651244707	0.0645485278459
ifa120710	250	400	0.657564196995	0.411712903546	0.800049819868	0.583082885563	0.463191827643	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.016875420856	0.129905430433
ifa120710	300	100	0.63944468632	0.392267322033	0.801444487617	0.582159499334	0.532637226826	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0113390173334	0.10648482208
ifa120710	300	100	0.63944468632	0.392267322033	0.801444487617	0.582159499334	0.532637226826	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.0166913962789	0.129195186748
ifa120710	300	150	0.783938265721	0.471955521621	0.84956059015	0.670198730006	0.597245510623	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00965464416283	0.098258048845
ifa120710	300	150	0.783938265721	0.471955521621	0.84956059015	0.670198730006	0.597245510623	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.0130781007862	0.114359524248
ifa120711	250	150	0.680270532229	0.77050255892	0.885778324601	0.750673105396	0.717005660228	E	0.711980675855	0.751594791638	0.910568246082	0.810406876166	0.71058837398	0.00558688201261	0.0747454481063
ifa120711	250	200	0.782832401101	0.640950199395	0.888919604378	0.750162570294	0.651713149522	L	0.782842469301	0.632417763891	0.882342852503	0.748861967135	0.552182965039	0.010024005414	0.100119955124
ifa120711	250	250	0.636057115032	0.35951905275	0.782617591502	0.548534964524	0.487039048378	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0167186885268	0.129300767696
ifa120711	300	150	0.678543114046	0.407223124572	0.81410675719	0.603091911553	0.57115726437	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0150428538239	0.122649312366
ifa120711	300	150	0.678543114046	0.407223124572	0.81410675719	0.603091911553	0.57115726437	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00860091675144	0.0927411276157
ifa120711	300	200	0.77425512567	0.435543924473	0.838787129766	0.649991954754	0.547687878833	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00535907014482	0.0732056701685
ifa120712	250	200	0.740744299111	0.789906945522	0.899050807617	0.777386480168	0.709384544378	E	0.711980675855	0.751594791638	0.910568246082	0.810406876166	0.71058837398	0.00351961430441	0.0593263373588
ifa120712	250	250	0.756669829577	0.608177967611	0.873719512208	0.718861223904	0.654975551523	B	0.659036591602	0.636735735938	0.856960128317	0.694854209981	0.592708139843	0.0150822395126	0.122809769614
ifa120712	250	250	0.756669829577	0.608177967611	0.873719512208	0.718861223904	0.654975551523	L	0.782842469301	0.632417763891	0.882342852503	0.748861967135	0.552182965039	0.0128132972222	0.113195835711
ifa120712	300	200	0.690660183704	0.441502785194	0.834515096289	0.641534460946	0.577755977622	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0165516086951	0.128653055522
ifa120712	300	200	0.690660183704	0.441502785194	0.834515096289	0.641534460946	0.577755977622	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00361185893987	0.060098743247
ifa120712	300	200	0.690660183704	0.441502785194	0.834515096289	0.641534460946	0.577755977622	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.0107227179517	0.103550557467
ifa120712	300	250	0.709647509496	0.406471426075	0.828051657877	0.630801726723	0.563061227737	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0172435400165	0.131314660326
ifa120712	300	250	0.709647509496	0.406471426075	0.828051657877	0.630801726723	0.563061227737	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00561522455932	0.074934802057
ifa120712	300	250	0.709647509496	0.406471426075	0.828051657877	0.630801726723	0.563061227737	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.0174021757005	0.131917306296
ifa120713	150	50	0.427709547059	0.254406102563	0.663385042242	0.383405397986	0.356012702016	I	0.482341364162	0.238834369632	0.634818447598	0.375256582987	0.233059515731	0.0192270538397	0.138661652376
ifa120713	250	250	0.74200713641	0.869426159765	0.920383873984	0.822158077539	0.804995531166	G	0.721369813208	0.86441091051	0.944613756968	0.879631473011	0.788429115307	0.00461577638485	0.0679395053327
ifa120713	250	250	0.74200713641	0.869426159765	0.920383873984	0.822158077539	0.804995531166	M	0.639616933165	0.830003447912	0.906721568792	0.79657013994	0.841357355387	0.0142014873248	0.119169993391
ifa120713	250	300	0.770692801423	0.560944321094	0.864101655117	0.699459647719	0.604329988437	B	0.659036591602	0.636735735938	0.856960128317	0.694854209981	0.592708139843	0.0184187265821	0.135715609206
ifa120713	250	300	0.770692801423	0.560944321094	0.864101655117	0.699459647719	0.604329988437	L	0.782842469301	0.632417763891	0.882342852503	0.748861967135	0.552182965039	0.0107487099497	0.103675985405
ifa120713	300	250	0.684867431238	0.428714330687	0.827366876945	0.627447712977	0.583584286609	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0170145593306	0.130439868639
ifa120713	300	250	0.684867431238	0.428714330687	0.827366876945	0.627447712977	0.583584286609	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00547033659381	0.0739617238429
ifa120713	300	250	0.684867431238	0.428714330687	0.827366876945	0.627447712977	0.583584286609	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.0119122882216	0.109143429585
ifa120713	300	300	0.655007305351	0.395449654122	0.821069410565	0.617120440886	0.578954631236	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0189252593803	0.137569107652
ifa120713	300	300	0.655007305351	0.395449654122	0.821069410565	0.617120440886	0.578954631236	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.0125049298834	0.11182544381
ifa120713	300	300	0.655007305351	0.395449654122	0.821069410565	0.617120440886	0.578954631236	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.0190647825175	0.138075278444
ifa120714	250	300	0.795061089665	0.884443190537	0.935517405163	0.853965572425	0.81038689524	G	0.721369813208	0.86441091051	0.944613756968	0.879631473011	0.788429115307	0.00705532263747	0.0839959679834
ifa120714	250	350	0.817892099341	0.525442021751	0.8562183669	0.685239264914	0.57323051798	L	0.782842469301	0.632417763891	0.882342852503	0.748861967135	0.552182965039	0.0178456224431	0.133587508559
ifa120714	250	350	0.817892099341	0.525442021751	0.8562183669	0.685239264914	0.57323051798	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.0170553400384	0.130596095035
ifa120714	300	300	0.704696461073	0.416754914929	0.821831874409	0.617330246427	0.561298921238	K	0.664079553756	0.47439570806	0.800882387742	0.59477904465	0.470770434698	0.0141150387612	0.118806728603
ifa120714	300	300	0.704696461073	0.416754914929	0.821831874409	0.617330246427	0.561298921238	O	0.717526335562	0.476609907716	0.826581338995	0.635232875554	0.538323702908	0.00461814804184	0.0679569572733
ifa120714	300	300	0.704696461073	0.416754914929	0.821831874409	0.617330246427	0.561298921238	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.0184798908428	0.135940762256
ifa120714	300	350	0.640338743755	0.409930204026	0.831035879212	0.63612342524	0.643196492275	P	0.698101758644	0.459536698365	0.850305115704	0.677987412448	0.671372090036	0.00871513137885	0.0933548679976
